author,authorURL,name,url,previewExcerpt,type,producer,productImage,date
BryanSmith,https://www.chess.com/member/bryansmith,Clash of Champions: the 1948 World Championship Tournament,https://www.chess.com/article/view/clash-of-champions-the-haguemoscow-1948,"
                  Shortly after the end of World War II, Alexander Alekhine died, allegedly by choking, in a mostly empty hotel on the windswept coast of Portugal. 
He left the world championship crown vacant, for the first time since Steinitz became the first wor...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14944.d564c6d5.300x169o.9daae13e845f.jpeg,"Aug 14, 2014, 1:00:04 PM"
energia,https://www.chess.com/member/energia,Typical Positions. Part 4.,https://www.chess.com/article/view/typical-positions-part-4,"
                  Not all openings require knowledge of specific lines; this is especially true for 1.d4 openings. I have been playing 1.d4 for many years now and with minimum energy spent on openings, I manage to get high scores vs like-rated opponents. This is pr...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/13380.5b1cbcd4.300x169o.c6d18cc5f91b.jpeg,"Jun 7, 2013, 4:48:25 AM"
TigerChess,https://www.chess.com/member/tigerchess,The Art Of 'Tempo Moves' In Chess,https://www.chess.com/article/view/the-art-of-tempo-moves-in-chess,"
                  Why title this series ""The Art Of The Tempo Move In Chess""? Tempos are more than a tactical strategy. With the right finesse and calculation, tempos can subtly generate a number of different threats against your opponent. 
In this five-part serie...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/19372.68cc4a42.300x169o.ad57b652d730.jpeg,"Jun 25, 2017, 1:41:21 PM"
linlaoda,https://www.chess.com/member/linlaoda,Move by Move Chess Improvement: Cashing in on your Advantages,https://www.chess.com/article/view/move-by-move-chess-improvement-cashing-in-on-your-advantages,"
                  This is the second issue of my column Move by Move Chess Improvement. I would like to thank JeewanAtwal for submitting his game. 
 







A lot of players would without thinking play ...h6 to drive away the bishop. Unfortunately, ""instan...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/17486.d1fb1c67.300x169o.bb2d529e5eed.jpeg,"Sep 19, 2018, 6:14:03 AM"
linlaoda,https://www.chess.com/member/linlaoda,Move by Move Chess Improvement: Recognizing what is demanded of the position,https://www.chess.com/article/view/move-by-move-recognizing-what-is-demanded-of-the-position,"
                     This is the opening issue of my new series Move by Move Chess Improvement 
   I have chosen to analyze a game in which Black misunderstood the most important plan of the position and what followed were some missed opportunities from both sides ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/17486.d1fb1c67.300x169o.bb2d529e5eed.jpeg,"Sep 19, 2018, 6:14:03 AM"
Gserper,https://www.chess.com/member/gserper,The Pawn Center Controversy,https://www.chess.com/article/view/the-pawn-center-controversy,"
                  There are basic rules of chess strategy that we learn as soon as we start playing chess. One of the most fundamental premises is the importance of the center. We quickly learn that one of the major goals of positional chess is control ov...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/18366.a1f75bd4.300x169o.116b73ceff96.png,"Dec 20, 2017, 12:53:11 PM"
Gserper,https://www.chess.com/member/gserper,Who Loved These Knight Moves?,https://www.chess.com/article/view/mister-ng5-and-nb5,"
                  When we analyzed ""An Opening Line For Masters"" last week, I chose GM Igor Zaitsev as our opening guide for a reason. It is difficult to name another chess player who introduced that many absolutely paradoxical opening novelties. 
Today ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/16926.56b3b15e.300x169o.a9827f14640d.jpeg,"Jul 31, 2016, 11:17:52 PM"
BryanSmith,https://www.chess.com/member/bryansmith,Clash of Champions: Euwe vs. Alekhine,https://www.chess.com/article/view/clash-of-champions-euwe-vs-alekhine,"
                  After taking the world championship title from Jose Raul Capablanca in their 1927 match (covered last week), Alexander Alekhine defended his title twice against Efim Bogoljubow: in 1929 and again in 1934. 
Like Emanuel Lasker, Alekhine has also b...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14944.d564c6d5.300x169o.9daae13e845f.jpeg,"Aug 14, 2014, 1:00:04 PM"
BryanSmith,https://www.chess.com/member/bryansmith,Alekhine vs Capablanca | World Chess Championship 1927,https://www.chess.com/article/view/clash-of-champions-alekhine-vs-capablanca,"
                  As we move further from the misty past and closer to modernity in our exploration of the endgames of world championship matches, we come to the battle between the incumbent champion, Jose Raul Capablanca, and the challenger, Alexander Alekhine.  ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14944.d564c6d5.300x169o.9daae13e845f.jpeg,"Aug 14, 2014, 1:00:04 PM"
energia,https://www.chess.com/member/energia,Typical Positions: Part 3,https://www.chess.com/article/view/typical-positions-part-3,"
                  Today we will review typical positions where one side varied their move order and combined some well-known ideas to reach a new, completely fresh position. When you are familiar with plans and typical ideas, sometimes you don't need to exactl...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/13380.5b1cbcd4.300x169o.c6d18cc5f91b.jpeg,"Jun 7, 2013, 4:48:25 AM"
TigerChess,https://www.chess.com/member/tigerchess,Tackling Tactics,https://www.chess.com/article/view/tackling-tactics,"
                  Having trouble perfecting your study habits? Without a coach, training to perfect your chess game can feel like shooting in the dark. After all, how do you know your identifying every important concept in a position? 
Your daily tactics are ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/19372.68cc4a42.300x169o.ad57b652d730.jpeg,"Jun 25, 2017, 1:41:21 PM"
GeniusKJ,https://www.chess.com/member/geniuskj,Chess.com University's Youth and Novice Camp Concludes - Video Recordings Available,https://www.chess.com/article/view/chesscom-universitys-youth-and-novice-camp-concludes---video-recordings-available,"
                  
Chess.com University taught its online youth and novice chess camp from September 27th-28th, 2014. Chess enthusiasts from around the world gathered online to learn chess from popular Chess.com University instructors. 
Besides learning chess, camp...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/17486.d1fb1c67.300x169o.bb2d529e5eed.jpeg,"Sep 19, 2018, 6:14:03 AM"
Gserper,https://www.chess.com/member/gserper,An Opening Line For Masters,https://www.chess.com/article/view/an-opening-line-for-masters,"
                  Last week we analyzed a line that could be a decent opening weapon for club players. As you remember, unlike the openings played by super-grandmasters, it didn't require any special opening knowledge and could be learned in one minute. 
The obvio...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/16926.56b3b15e.300x169o.a9827f14640d.jpeg,"Jul 31, 2016, 11:17:52 PM"
krstulov_alex,https://www.chess.com/member/krstulov_alex,Amazing rook endgames,https://www.chess.com/article/view/amazing-rook-endgames,"
                  Hi all! 
I think everybody knows, the most draw chances, when a player has got material advantage/disadvantage is in the rook endgames. In this article I want to show some analysis, from a famous Jose Raul, Capablanca-Saviel, Tartakower game from ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14944.d564c6d5.300x169o.9daae13e845f.jpeg,"Aug 14, 2014, 1:00:04 PM"
AttilaTurzo,https://www.chess.com/member/attilaturzo,"Good bishop, bad knight",https://www.chess.com/article/view/good-bishop-bad-knight,"
                  In our games we have the questions many times: Do I want to keep the bishop or the knight for the endgame. To be able to find the right answer we need to know the advantages and the disadvantages of the bishop and the knight. 
The bishop is strong...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14944.d564c6d5.300x169o.9daae13e845f.jpeg,"Aug 14, 2014, 1:00:04 PM"
energia,https://www.chess.com/member/energia,Typical Positions (Part 2),https://www.chess.com/article/view/typical-positions-part-2,"
                  Today we will continue with typical plans arising from the Queens Gambit Declined. I had a chance to experience the lack of knowledge in one critical and very popular line last weekend, while playing in the Philadelphia Open. The game ended favora...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/13380.5b1cbcd4.300x169o.c6d18cc5f91b.jpeg,"Jun 7, 2013, 4:48:25 AM"
Gserper,https://www.chess.com/member/gserper,The Opening Boomerang,https://www.chess.com/article/view/the-opening-boomerang,"
                  Every chess player knows about two inevitable opening catastrophes: scholar's mate and the Fried Liver Attack. I still remember my shock when in one of my first tournaments I played what looked like reasonable moves and yet the resulting position ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/19372.68cc4a42.300x169o.ad57b652d730.jpeg,"Jun 25, 2017, 1:41:21 PM"
batgirl,https://www.chess.com/member/batgirl,Surprise Mating Attacks,https://www.chess.com/article/view/surprise-mating-attack,"
                  
     The following is a reprint of a charming article composed by Al Horowitz in ""Chess Review,"" Nov. 1953. Of course, this version has been updated to Algebraic Notation with the digital supplanting the physical.

Al Horow...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/19372.68cc4a42.300x169o.ad57b652d730.jpeg,"Jun 25, 2017, 1:41:21 PM"
TigerChess,https://www.chess.com/member/tigerchess,Highlights From Tata Steel 2015-2016,https://www.chess.com/article/view/highlights-from-tata-steel-2015-2016,"
                  The Tata Steel Chess Tournament is widely recognized as one of the of the most competitive tournaments of the year. Each year, the world's best players return to Holland to capture the crown. Needless to say, with so many heavy hitters b...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/17484.3514216b.300x169o.3742117b4322.jpeg,"Dec 22, 2017, 10:13:43 AM"
batgirl,https://www.chess.com/member/batgirl,Capt. Bertin's Gambit,https://www.chess.com/article/view/capt-bertin-s-gambit,"
                  
     The Cunningham Defense in the King's Gambit Accepted begins 1. e4 e5 2. f4 exf4 3. Nf3 Be7.  White moves the Bishop to give his King a place to go with 4. Bc4.  If Black continues with the threatened 4... Bh4+ ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/16926.56b3b15e.300x169o.a9827f14640d.jpeg,"Jul 31, 2016, 11:17:52 PM"
